minmax,6,47.320990562438965,lose
minmax,10,21.590631008148193,win
expectimax,1,11.678138494491577,lose
expectimax,2,16.739745378494263,lose
minmax,10,36.916118144989014,win
expectimax4,17.533714294433594,lose
minmax,10,25.247918367385864,win
expectimax,1,4.535075426101685,lose
minmax,8,26.637563705444336,lose
minmax,2,9.12923288345337,lose
aminmax,8,27.581713438034058,lose
minmax,1,5.3918211460113525,lose
minmax,1,6.033806800842285,lose
